,env_name,env_mode,map_type,map_metrics,non_empty_ratio,normal_qd_score,distance_qd_score,best_normal_fitness,best_distance_fitness
128,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,669.6819763183594,3.6717114597558975,217.51363,1.4104632
129,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1656.6622314453125,2.6383486688137054,470.82346,0.82696515
130,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,597.989538192749,4.060568571090698,203.88776,1.4738748
131,walker,NORMAL_CONTACT,single_map,eval_fitness,0.283203125,28706.496132850647,274.11709977686405,164.9564,1.6977307
132,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.3037109375,86959.0170135498,159.14297483488917,485.68546,1.0216467
133,ant,NORMAL_CONTACT,single_map,eval_fitness,0.024691358024691357,-2694.6166858673096,65.32250964641571,207.23445,3.4237125
134,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.322265625,66647.71308135986,101.52947773784399,375.37604,0.83754677
135,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.019290123456790122,-4942.77596282959,49.50210952758789,225.47324,2.9495537
136,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.03,408.97218322753906,2.4213474690914154,167.73305,1.115011
137,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,1314.0491943359375,2.2504974603652954,455.98596,0.78580725
138,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,572.1539268493652,5.421199917793274,187.01056,1.7994908
139,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.04,463.4889678955078,6.082179546356201,184.66443,1.7537692
140,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,979.8754425048828,3.2563326358795166,317.6634,0.9725253
141,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,-1034.7433032989502,12.392720222473145,-17.681147,3.7039855
142,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.2392578125,8023.989726066589,138.3427739739418,128.27647,1.1478323
143,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.421875,111624.1127166748,192.78267912752926,449.68253,1.2237986
144,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.026234567901234566,-3031.5448722839355,63.98937636613846,216.3395,3.487667
145,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.03,150.65752792358398,1.4454883122816682,82.66211,1.0040574
146,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1426.9415283203125,2.219665750861168,410.23108,0.9831514
147,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,-390.6613311767578,9.652480006217957,204.9704,2.820744
